agentId,weighted_degree,betweenness,pagerank
11501,1101.0,6.165746840209436e-07,0.0007132124087543271
11583,1101.0,6.165746840209436e-07,0.0007132124087543271
11604,1101.0,6.165746840209436e-07,0.0007132124087543271
12183,1101.0,6.165746840209436e-07,0.0007132124087543271
12400,1101.0,6.165746840209436e-07,0.0007132124087543271
12361,1101.0,6.165746840209436e-07,0.0007132124087543271
12340,1101.0,6.165746840209436e-07,0.0007132124087543271
12339,1101.0,6.165746840209436e-07,0.0007132124087543271
12323,1101.0,6.165746840209436e-07,0.0007132124087543271
12317,1101.0,6.165746840209436e-07,0.0007132124087543271
12246,1101.0,6.165746840209436e-07,0.0007132124087543271
12207,1101.0,6.165746840209436e-07,0.0007132124087543271
12200,1101.0,6.165746840209436e-07,0.0007132124087543271
12175,1101.0,6.165746840209436e-07,0.0007132124087543271
11608,1101.0,6.165746840209436e-07,0.0007132124087543271
12137,1101.0,6.165746840209436e-07,0.0007132124087543271
12106,1101.0,6.165746840209436e-07,0.0007132124087543271
12097,1101.0,6.165746840209436e-07,0.0007132124087543271
12042,1101.0,6.165746840209436e-07,0.0007132124087543271
11971,1101.0,6.165746840209436e-07,0.0007132124087543271
11841,1101.0,6.165746840209436e-07,0.0007132124087543271
11708,1101.0,6.165746840209436e-07,0.0007132124087543271
11692,1101.0,6.165746840209436e-07,0.0007132124087543271
11667,1101.0,6.165746840209436e-07,0.0007132124087543271
8745,1101.0,6.165746840209436e-07,0.0007132124087543271
8460,1101.0,6.165746840209436e-07,0.0007132124087543271
8719,1101.0,6.165746840209436e-07,0.0007132124087543271
5518,1101.0,6.165746840209436e-07,0.0007132124087543271
5506,1101.0,6.165746840209436e-07,0.0007132124087543271
5505,1101.0,6.165746840209436e-07,0.0007132124087543271
5501,1101.0,6.165746840209436e-07,0.0007132124087543271
5499,1101.0,6.165746840209436e-07,0.0007132124087543271
5495,1101.0,6.165746840209436e-07,0.0007132124087543271
5468,1101.0,6.165746840209436e-07,0.0007132124087543271
5461,1101.0,6.165746840209436e-07,0.0007132124087543271
5454,1101.0,6.165746840209436e-07,0.0007132124087543271
5453,1101.0,6.165746840209436e-07,0.0007132124087543271
5451,1101.0,6.165746840209436e-07,0.0007132124087543271
5449,1101.0,6.165746840209436e-07,0.0007132124087543271
5422,1101.0,6.165746840209436e-07,0.0007132124087543271
5415,1101.0,6.165746840209436e-07,0.0007132124087543271
5359,1101.0,6.165746840209436e-07,0.0007132124087543271
5358,1101.0,6.165746840209436e-07,0.0007132124087543271
5346,1101.0,6.165746840209436e-07,0.0007132124087543271
5334,1101.0,6.165746840209436e-07,0.0007132124087543271
5328,1101.0,6.165746840209436e-07,0.0007132124087543271
5294,1101.0,6.165746840209436e-07,0.0007132124087543271
5507,1101.0,6.165746840209436e-07,0.0007132124087543271
5531,1101.0,6.165746840209436e-07,0.0007132124087543271
5233,1101.0,6.165746840209436e-07,0.0007132124087543271
5640,1101.0,6.165746840209436e-07,0.0007132124087543271
6042,1101.0,6.165746840209436e-07,0.0007132124087543271
6038,1101.0,6.165746840209436e-07,0.0007132124087543271
6035,1101.0,6.165746840209436e-07,0.0007132124087543271
6025,1101.0,6.165746840209436e-07,0.0007132124087543271
6009,1101.0,6.165746840209436e-07,0.0007132124087543271
6000,1101.0,6.165746840209436e-07,0.0007132124087543271
5996,1101.0,6.165746840209436e-07,0.0007132124087543271
5990,1101.0,6.165746840209436e-07,0.0007132124087543271
5962,1101.0,6.165746840209436e-07,0.0007132124087543271
5944,1101.0,6.165746840209436e-07,0.0007132124087543271
5881,1101.0,6.165746840209436e-07,0.0007132124087543271
5855,1101.0,6.165746840209436e-07,0.0007132124087543271
5850,1101.0,6.165746840209436e-07,0.0007132124087543271
5831,1101.0,6.165746840209436e-07,0.0007132124087543271
5819,1101.0,6.165746840209436e-07,0.0007132124087543271
5818,1101.0,6.165746840209436e-07,0.0007132124087543271
5801,1101.0,6.165746840209436e-07,0.0007132124087543271
5773,1101.0,6.165746840209436e-07,0.0007132124087543271
5704,1101.0,6.165746840209436e-07,0.0007132124087543271
5236,1101.0,6.165746840209436e-07,0.0007132124087543271
5211,1101.0,6.165746840209436e-07,0.0007132124087543271
8711,1101.0,6.165746840209436e-07,0.0007132124087543271
4989,1101.0,6.165746840209436e-07,0.0007132124087543271
4985,1101.0,6.165746840209436e-07,0.0007132124087543271
4979,1101.0,6.165746840209436e-07,0.0007132124087543271
4977,1101.0,6.165746840209436e-07,0.0007132124087543271
4976,1101.0,6.165746840209436e-07,0.0007132124087543271
4974,1101.0,6.165746840209436e-07,0.0007132124087543271
4971,1101.0,6.165746840209436e-07,0.0007132124087543271
4965,1101.0,6.165746840209436e-07,0.0007132124087543271
4963,1101.0,6.165746840209436e-07,0.0007132124087543271
4959,1101.0,6.165746840209436e-07,0.0007132124087543271
4955,1101.0,6.165746840209436e-07,0.0007132124087543271
4947,1101.0,6.165746840209436e-07,0.0007132124087543271
4942,1101.0,6.165746840209436e-07,0.0007132124087543271
4931,1101.0,6.165746840209436e-07,0.0007132124087543271
4917,1101.0,6.165746840209436e-07,0.0007132124087543271
4895,1101.0,6.165746840209436e-07,0.0007132124087543271
4885,1101.0,6.165746840209436e-07,0.0007132124087543271
4881,1101.0,6.165746840209436e-07,0.0007132124087543271
4849,1101.0,6.165746840209436e-07,0.0007132124087543271
4839,1101.0,6.165746840209436e-07,0.0007132124087543271
4986,1101.0,6.165746840209436e-07,0.0007132124087543271
5003,1101.0,6.165746840209436e-07,0.0007132124087543271
5206,1101.0,6.165746840209436e-07,0.0007132124087543271
5008,1101.0,6.165746840209436e-07,0.0007132124087543271
5203,1101.0,6.165746840209436e-07,0.0007132124087543271
5198,1101.0,6.165746840209436e-07,0.0007132124087543271
5191,1101.0,6.165746840209436e-07,0.0007132124087543271
5172,1101.0,6.165746840209436e-07,0.0007132124087543271
5171,1101.0,6.165746840209436e-07,0.0007132124087543271
5160,1101.0,6.165746840209436e-07,0.0007132124087543271
5153,1101.0,6.165746840209436e-07,0.0007132124087543271
5062,1101.0,6.165746840209436e-07,0.0007132124087543271
5059,1101.0,6.165746840209436e-07,0.0007132124087543271
5055,1101.0,6.165746840209436e-07,0.0007132124087543271
5048,1101.0,6.165746840209436e-07,0.0007132124087543271
5046,1101.0,6.165746840209436e-07,0.0007132124087543271
5037,1101.0,6.165746840209436e-07,0.0007132124087543271
5035,1101.0,6.165746840209436e-07,0.0007132124087543271
5028,1101.0,6.165746840209436e-07,0.0007132124087543271
5026,1101.0,6.165746840209436e-07,0.0007132124087543271
5023,1101.0,6.165746840209436e-07,0.0007132124087543271
5019,1101.0,6.165746840209436e-07,0.0007132124087543271
5009,1101.0,6.165746840209436e-07,0.0007132124087543271
6088,1101.0,6.165746840209436e-07,0.0007132124087543271
6096,1101.0,6.165746840209436e-07,0.0007132124087543271
6228,1101.0,6.165746840209436e-07,0.0007132124087543271
7960,1101.0,6.165746840209436e-07,0.0007132124087543271
7888,1101.0,6.165746840209436e-07,0.0007132124087543271
7866,1101.0,6.165746840209436e-07,0.0007132124087543271
7850,1101.0,6.165746840209436e-07,0.0007132124087543271
